Gene,column,Pearson Correlation,p_value,n,min_score,max_score,minus_log10_p,selected_candidate
PPP4R2,PPP4R2 (151987),0.1806216523856655,0.3983322713660682,24,-1.2539223114665696,-0.2831876154714918,0.3997545072776934,False
PPRC1,PPRC1 (23082),0.1860481099357305,0.3840680868509532,24,-1.0292546079283516,-0.0792105173024871,0.4155917779177019,False
PPWD1,PPWD1 (23398),-0.05284028265528461,0.8062896798295685,24,-3.305446098089135,-1.2894664831126113,0.09350889895266787,False
PRC1,PRC1 (9055),-0.09941279384610842,0.6439593838468655,24,-2.128926828668173,-0.5722625007463928,0.19114152383188157,False
PRDX1,PRDX1 (5052),0.2246884308599799,0.2911718644959722,24,-1.364406862191039,0.1329298287919213,0.535850592561206,False
PREB,PREB (10113),-0.1416829330123795,0.509002212857006,24,-1.5947629851102565,-0.753909754928106,0.29328032958957145,False
PRELID1,PRELID1 (27166),-0.35585811146911095,0.08788540800264422,24,-3.1293149391075223,-1.9081863560333567,1.0560832267464886,False
PRELID3B,PRELID3B (51012),-0.5086704701000019,0.011140222854278386,24,-2.564231077320368,-1.027928373806504,1.9531061212435012,False
PRIM1,PRIM1 (5557),-0.011309283474728371,0.9581719235537636,24,-2.380209597582037,-1.0704808963022292,0.018556559030281024,False
PRKRA,PRKRA (8575),-0.07653489950819745,0.7222531858755116,24,-2.7840679061324387,-0.2564953132487244,0.1413105337965337,False
PRMT1,PRMT1 (3276),0.43149389948804484,0.03526099604788589,24,-2.234352291586294,-0.5332765863495849,1.452705423971161,True
PRMT5,PRMT5 (10419),0.009150146481848545,0.966152641209634,24,-2.224582987044148,-0.0579378365206197,0.014954254538806964,False
PRPF18,PRPF18 (8559),-0.08540636920206043,0.6915190443242722,24,-1.0893463150455076,-0.2686253704293783,0.16019585498915637,False
PRPF19,PRPF19 (27339),-0.25884689834593855,0.2219576652006992,24,-3.474886623103783,-1.7905361712223873,0.6537298522295866,False
PRPF3,PRPF3 (9129),0.0033861348370775035,0.9874713123506672,24,-1.6390976355325797,-0.2053267926635079,0.0054755124800112635,False
PRPF31,PRPF31 (26121),-0.6000327210267531,0.0019379974358664954,24,-3.0090530897741994,-1.480541046066462,2.7126468018929772,False
PRPF38A,PRPF38A (84950),-0.23080084185313376,0.27789425013558416,24,-3.145532275446753,-2.1777564163387253,0.5561204390456623,False
PRPF38B,PRPF38B (55119),0.11624690213146628,0.5885563207889377,24,-2.147816713147364,-0.997737032358051,0.230211971839243,False
PRPF39,PRPF39 (55015),-0.18201601603873993,0.3946389850385431,24,-1.0669416591964302,0.0179332531867737,0.40380001449484815,False
PRPF4,PRPF4 (9128),-0.32319352732282935,0.1234444900331188,24,-1.7381789542495634,-1.0544333188647412,0.9085282901112794,False
PRPF40A,PRPF40A (55660),-0.17189124482826967,0.42189257391681934,24,-1.6870116051376682,-0.7349999661762752,0.37479811893035236,False
PRPF6,PRPF6 (24148),0.1589429880739112,0.4581926135758912,24,-2.078758823556284,-1.0362617250287876,0.3389519162576822,False
PRPF8,PRPF8 (10594),-0.051895987195334656,0.809689054075903,24,-3.0422888617606687,-1.081276924372804,0.09168173177058733,False
PRRC2A,PRRC2A (7916),-0.2216673301082041,0.29787834964329324,24,-1.0091548384084754,-0.2548214274706967,0.5259610609747554,False
PSMA1,PSMA1 (5682),0.3012600765735484,0.1525549071663235,24,-3.32894533132554,-1.4850971642859996,0.816573818038095,False
PSMA2,PSMA2 (5683),0.33367692663130316,0.111054943607333,24,-2.976261724353653,-1.318136859067713,0.9544621040799529,False
PSMA3,PSMA3 (5684),-0.1665590204391879,0.43664747476177374,24,-4.21831865474398,-2.1848200599601486,0.35986904712854334,False
PSMA4,PSMA4 (5685),-0.013096849277241057,0.9515675437645535,24,-2.072406313554034,-1.209584044508817,0.021560379375778115,False
PSMA5,PSMA5 (5686),-0.05847918540466705,0.7860629214664818,24,-2.8891123450140315,-1.2675163634598796,0.10454268888175491,False
PSMA6,PSMA6 (5687),-0.13387946794033626,0.5328393007887711,24,-4.144174879965504,-2.095499767196197,0.2734037502674979,False
PSMA7,PSMA7 (5688),-0.026651440293799324,0.9016190282502158,24,-2.868958933716637,-1.5106898755886211,0.04497693128219624,False
PSMB1,PSMB1 (5689),-0.19513880568980224,0.36083499019054444,24,-2.9790441969069423,-1.5334290318315078,0.44269135552624445,False
PSMB2,PSMB2 (5690),-0.1924610245618027,0.36759171200855484,24,-2.5223404990041773,-1.5609478022748338,0.43463428909639445,False
PSMB3,PSMB3 (5691),-0.135031048482234,0.5292888714664515,24,-3.915329087551326,-2.239314957087947,0.27630723714706584,False
PSMB4,PSMB4 (5692),0.016046440942474215,0.9406768776176896,24,-3.2998415512730954,-1.5666021297649189,0.02655953105369081,False
PSMB5,PSMB5 (5693),0.4852525962610869,0.016235572960703323,24,-2.938582608531221,-0.3126847731826587,1.7895323803190994,True
PSMB6,PSMB6 (5694),0.5062711235169636,0.01159221882859086,24,-2.280167777909077,-0.5187571272505636,1.9358334291972958,True
PSMB7,PSMB7 (5695),0.22162892668702444,0.29796421321064914,24,-2.244511394186465,-0.951365354840552,0.5258358934352674,False
PSMC1,PSMC1 (5700),-0.049563622251187045,0.8180995484379684,24,-1.887626529642669,-0.9222312150448512,0.08719384705384359,False
PSMC2,PSMC2 (5701),0.015731262235810062,0.94184014145336,24,-2.2285103785066847,-0.9497163437435158,0.02602280376356525,False
PSMC3,PSMC3 (5702),0.04664055001940224,0.8286675803060557,24,-2.230050089507137,-1.0565419267421876,0.08161965158661126,False
PSMC4,PSMC4 (5704),0.10312039031696639,0.6315845377180673,24,-2.1520190028355293,-1.10902874713158,0.19956851081371169,False
PSMC5,PSMC5 (5705),0.11043186977463079,0.6074627920590551,24,-2.3180319357339063,-0.9574420789466752,0.2164803180560899,False
PSMC6,PSMC6 (5706),0.08273705838736184,0.7007195067265026,24,-2.613574364560449,-0.9570402672838006,0.1544557923883122,False
PSMD1,PSMD1 (5707),0.05071822313601078,0.813933570572149,24,-1.654898464881844,-0.7287537290541483,0.0894110387363732,False
PSMD10,PSMD10 (5716),-0.13867348466653856,0.5181331326877937,24,-1.2192892241488444,0.263170804142907,0.2855586353071712,False
PSMD11,PSMD11 (5717),-0.3443605410674046,0.09939338530523638,24,-3.1111864430975134,-1.3873587209387148,1.0026425172226472,False
PSMD12,PSMD12 (5718),-0.2595820469209816,0.22060086759009992,24,-2.6663812938895743,-1.2950906080954847,0.65639278387746,False
PSMD13,PSMD13 (5719),-0.2960645763672724,0.16010735240545282,24,-2.0406127191279952,-0.6728714223173726,0.7955887240719606,False
PSMD14,PSMD14 (10213),0.0008564361060475617,0.9968310758884559,24,-2.5876927041365345,-0.9603310608702316,0.0013784314829529995,False
PSMD2,PSMD2 (5708),0.006369575276382891,0.9764348788784696,24,-1.7344946397170804,-0.6708485871628382,0.01035671570107161,False
PSMD3,PSMD3 (5709),-0.3145844786176177,0.1343454682342852,24,-3.3690763620971595,-1.222737086741673,0.8717769786840122,False
PSMD4,PSMD4 (5710),-0.11312264529609697,0.5986828813544062,24,-2.238138403815968,-0.8121931106773482,0.22280315982593532,False
PSMD6,PSMD6 (9861),-0.19520787911500645,0.36066166510202524,24,-3.156381292647067,-1.575318173394867,0.44290001659325046,False
PSMD7,PSMD7 (5713),0.05109550480803091,0.8125733347651963,24,-2.4488636719925987,-0.9134877052691674,0.09013743349169491,False
PSMD8,PSMD8 (5714),-0.31222827959137656,0.13744589086977804,24,-1.9594849849691487,-0.4999900636503039,0.8618682394455157,False
PSMF1,PSMF1 (9491),-0.07797489175867167,0.7172346194635437,24,-1.5064702258914917,0.2170666423527316,0.1443387560882121,False
PSMG1,PSMG1 (8624),-0.0089737716269872,0.9668047167911488,24,-1.221012179910966,0.1837372833881526,0.014661239448322703,False
PSMG2,PSMG2 (56984),0.023065464864744704,0.9148057279670111,24,-1.129885456829546,-0.0336640414214101,0.03867112476415509,False
PSMG3,PSMG3 (84262),-0.05288762957693578,0.806119324429428,24,-1.6984004629342535,-0.4341139802812928,0.09360066774126093,False
PSMG4,PSMG4 (389362),0.2694846341870055,0.20286253173713725,24,-2.296784235320012,-0.3206554910054995,0.6927981587943551,False
PSTK,PSTK (118672),-0.24702354550960945,0.24454369086750735,24,-1.0034582486395356,0.0964565510513901,0.6116435373275592,False
PTCD3,PTCD3 (55037),-0.12854293449024184,0.5494370457214218,24,-1.307436044905636,-0.2391062457079522,0.2600820616792202,False
PTK2,PTK2 (5747),0.33798857781553704,0.10623361484210143,24,-1.6264410313481532,-0.2588453220707983,0.9737380404061813,False
PTPMT1,PTPMT1 (114971),0.13733258724461744,0.5222267253540044,24,-1.482590864539904,0.193849344112814,0.28214090659048585,False
PTPN11,PTPN11 (5781),-0.17943822269933302,0.4014819801607427,24,-2.4307822011219247,-0.0694315387897434,0.3963339425207376,False
PTPN23,PTPN23 (25930),-0.3844959403363062,0.06357747724632355,24,-2.320299589019098,-0.6601786787667892,1.1966967088801583,False
PUF60,PUF60 (22827),0.16427069648786852,0.4430632105492321,24,-3.3635708304327228,-1.5058908755113192,0.35353430981668627,False
PWP1,PWP1 (11137),0.4500865403416957,0.02732077786948387,24,-1.1277189188354737,-0.1993247111564184,1.5635069397044428,True
PWP2,PWP2 (5822),0.47680410575545035,0.01848574431489524,24,-1.7755327178885902,-0.3923708079905253,1.7331630581910116,True
PYROXD1,PYROXD1 (79912),0.1477671200066527,0.4907850185714502,24,-1.103188077058277,-0.1610581941648827,0.3091087027727714,False
QARS1,QARS1 (5859),0.14480044764981181,0.49962685218712694,24,-2.84872598475235,-1.079082763699454,0.301354228738028,False
QRSL1,QRSL1 (55278),0.04765747785867383,0.8249876256478299,24,-1.0894581804665515,0.1157043529688343,0.08355256557512793,False
RAB10,RAB10 (10890),-0.5782018096683388,0.00308162920271915,24,-1.069451556418626,-0.0284693301721722,2.511219618992316,False
RAB18,RAB18 (22931),0.4117043999718177,0.04561745851178161,24,-1.1380039578714043,0.5735748806664914,1.3408689142600556,True
RAB1A,RAB1A (5861),0.28268285636107365,0.18076002564703067,24,-1.015133644939504,0.247857678280491,0.7428976057212126,False
RAB6A,RAB6A (5870),-0.3596420993750632,0.08432568424333854,24,-1.1139717741660409,0.1989468470274094,1.0740401261316388,False
RAB7A,RAB7A (7879),-0.255470735073758,0.22826003341637838,24,-1.1373631320986215,-0.0859214609099219,0.641570123490934,False
RABGGTA,RABGGTA (5875),0.08125845913696614,0.7058336011409924,24,-2.3651531107951618,-0.5241263843503495,0.15129767093670568,False
RABGGTB,RABGGTB (5876),0.15660732483306303,0.46490921852639533,24,-2.336984514528393,-0.5811877210554401,0.33263184225431464,False
RAC1,RAC1 (5879),-0.019639880541584012,0.9274230684244781,24,-1.532366009472443,-0.2712642238884561,0.03272210580396502,False
RACGAP1,RACGAP1 (29127),-0.019634079823097866,0.9274444492619222,24,-2.11641624795411,-0.8355383746669076,0.03271209368220182,False
RACK1,RACK1 (10399),-0.11124822222486892,0.6047934165700569,24,-2.689064142665833,-0.9629216734231726,0.2183929449586649,False
RAD1,RAD1 (5810),-0.1707788284720622,0.4249481014177994,24,-1.303585503026276,-0.340197032092126,0.371664106759486,False
RAD17,RAD17 (5884),-0.43262955938023595,0.0347287692325881,24,-2.130871488504577,-0.635061205599292,1.4593106075607276,False
RAD21,RAD21 (5885),-0.25493150810256016,0.22927748298984324,24,-2.280042498814137,-0.8525418356460863,0.6396385946090742,False
RAD51,RAD51 (5888),-0.09499768896299209,0.6588160746252962,24,-1.9894025860146205,-0.5531648619196332,0.18123581290863264,False
RAD51C,RAD51C (5889),0.2659827997156846,0.20902119129293667,24,-1.095065153591625,-0.1256218470751261,0.6798096813767845,False
RAD51D,RAD51D (5892),0.17251058542323675,0.42019660692400423,24,-1.2704029318161316,0.1275824133973178,0.37654745883185403,False
RAD54L2,RAD54L2 (23132),0.04090171053415968,0.8494981813098089,24,-1.257668905015395,0.1065697989359857,0.07083754657475874,False
RAD9A,RAD9A (5883),-0.02767967319658253,0.8978424114872628,24,-1.9243175497632727,0.655448983813397,0.04679988363045781,False
RAE1,RAE1 (8480),-0.22818024132084408,0.28353907436051873,24,-2.007362347415791,-1.076618177524,0.547387082768233,False
RAN,RAN (5901),-0.4174596717138541,0.04238699228485372,24,-5.082618153257301,-2.6192991944993844,1.3727673992004565,False
RANBP2,RANBP2 (5903),-0.24988227672923863,0.23895029611682628,24,-1.0515627525810043,-0.2945666201193904,0.6216924269476486,False
RANGAP1,RANGAP1 (5905),0.27445689198906603,0.1943308372663285,24,-1.9828687399288936,-0.9958234711594048,0.7114582781858035,False
RARS1,RARS1 (5917),0.2890331561632583,0.17074164394025423,24,-1.1628300899349182,-0.4705783333430035,0.7676605414059473,False
RARS2,RARS2 (57038),0.032669714829052905,0.8795463705125602,24,-1.2971543848940232,0.3109876574560427,0.05574125918905617,False
RBBP4,RBBP4 (5928),0.20330742968943927,0.34067568368125123,24,-2.0730947024332687,-0.6907959484858888,0.46765886384899613,False
RBBP5,RBBP5 (5929),0.11721120889035602,0.5854456755027556,24,-1.3289438911272546,-0.61320712697605,0.23251339764364348,False
RBBP6,RBBP6 (5930),-0.2763543482739598,0.1911405979662546,24,-1.6322832673899157,-0.187949722457837,0.7186470596737178,False
RBBP8,RBBP8 (5932),0.06868976660150218,0.7497852647642236,24,-1.77201771040166,-0.4338569585197921,0.12506309884974365,False
RBM10,RBM10 (8241),-0.40577436843595904,0.049144502657161936,24,-1.0664889483098443,-0.0850058186996864,1.3085250556382875,False
RBM14,RBM14 (10432),-0.22549540779119226,0.28939658109468774,24,-2.1828303663183326,-0.692034513167193,0.5385066039028208,False
RBM17,RBM17 (84991),-0.040548652330131094,0.8507830397068874,24,-1.756650780310062,-0.4474798813542614,0.07018117630942113,False
RBM18,RBM18 (92400),-0.22700203225708593,0.28610031397478425,24,-1.0245449305171268,0.3436018488210603,0.5434816655871126,False
RBM19,RBM19 (9904),0.07104045089279978,0.741502792178382,24,-1.0790193360738949,-0.3323021209650282,0.12988720926758748,False
RBM22,RBM22 (55696),-0.22883750028016236,0.2821165923532367,24,-2.0921181666952053,-1.254656717324294,0.5495713705779087,False
RBM25,RBM25 (58517),-0.015878055027464075,0.9412983430673635,24,-1.9105513738796644,-0.7358097130891561,0.02627270578380331,False
RBM27,RBM27 (54439),-0.3400482541292317,0.10398570792781038,24,-1.1055622123117257,0.0620375279622946,0.9830263471879357,False
RBM28,RBM28 (55131),0.034900398280053084,0.8713862962135313,24,-1.1864872788420806,-0.2460680629722832,0.05978927424378342,False
RBM39,RBM39 (9584),-0.4040391266186512,0.0502157912452266,24,-2.650700288113237,-1.2680661731364218,1.2991596897826008,False
RBM42,RBM42 (79171),-0.016382613894186493,0.9394362578362431,24,-1.503729674660703,-0.2250779598131446,0.027132682097915573,False
RBM48,RBM48 (84060),-0.161663107020132,0.45043470810502984,24,-1.1638908360776468,-0.339307344050286,0.3463681524423819,False
RBM8A,RBM8A (9939),-0.16791276032609462,0.43287558358195355,24,-2.37761576850038,-0.0351045785880674,0.36363690994724435,False
RBMX,RBMX (27316),-0.2562518615789936,0.22679146203223774,24,-2.490550661237812,-1.1639406294017327,0.64437329925921,False
RBMX2,RBMX2 (51634),0.1393701576807993,0.5160123865051809,24,-1.1094175151812955,-0.2522718389392439,0.2873398733218479,False
RBMXL1,RBMXL1 (494115),-0.36350470704486565,0.0808049808180497,24,-1.5189140102124354,-0.4416022452358289,1.0925618684936693,False
RBX1,RBX1 (9978),0.057618535679882635,0.7891417472188996,24,-2.0924047604103877,-1.205353694013109,0.1028449809402706,False
RCC1,RCC1 (1104),0.22063561971207094,0.30019042034689114,24,-2.146044391934387,-0.4778547070353836,0.5226031710430017,False
RCL1,RCL1 (10171),0.16288441209577945,0.44697414054973683,24,-1.4785799148962708,-0.6476479914609234,0.3497176020166513,False
RFC2,RFC2 (5982),0.03845117872722284,0.8584237114899855,24,-2.196828045694721,-0.1817660536126211,0.0662982947384777,False
RFC3,RFC3 (5983),0.12474436049923449,0.5613938557981824,24,-2.266525197623801,-0.4529268764072148,0.2507323448322302,False
RFC4,RFC4 (5984),-0.09965801254420617,0.6431380303758011,24,-1.4960762999353427,-0.8022645544854603,0.19169580872850914,False
RFC5,RFC5 (5985),-0.17019528032060652,0.4265557547335051,24,-1.9166768768279157,-0.8681670796423779,0.3700241945303654,False
RFK,RFK (55312),-0.20069396817618385,0.3470510588916748,24,-1.1940379495852735,0.0290103759466628,0.45960662617846454,False
RFT1,RFT1 (91869),0.4017370405888382,0.05166500625830986,24,-1.0735145903527994,0.2665556287491742,1.2868035136675848,False
RFWD3,RFWD3 (55159),-0.1417867065356741,0.5086887602484876,24,-1.113109653380101,-0.0559929389778937,0.2935478582325878,False
RHEB,RHEB (6009),0.34730915974038756,0.0963410415202011,24,-1.13328204764866,-0.1655960612827518,1.0161886629413364,False
RHOA,RHOA (387),0.00783610391324638,0.9710112671126491,24,-1.5852921311952055,0.0189217909366697,0.012775730734156804,False
RHOQ,RHOQ (23433),-0.237992256146006,0.26277191098960473,24,-1.948049776685236,-0.495372717514239,0.5804210605513532,False
RHPN1,RHPN1 (114822),-0.320968691710066,0.12619793488871825,24,-1.0097307880435988,0.1503457684551103,0.898947751857117,False
RIC1,RIC1 (57589),-0.33998689905130164,0.10405215825013112,24,-1.3874701391528796,0.2359986228572715,0.9827489072216812,False
RICTOR,RICTOR (253260),0.1551703494614116,0.4690666391564402,24,-1.244294821271491,0.0187259347935478,0.3287654537411357,False
RINT1,RINT1 (60561),0.21797459425022375,0.3062049826928292,24,-1.5389329066422777,-0.4289118931566656,0.5139877465626622,False
RIOK1,RIOK1 (83732),0.5744488352736916,0.003326782548342778,24,-1.530443368411447,-0.503013174446264,2.4779755854074526,True
RIOK2,RIOK2 (55781),-0.3199078700529452,0.1275263411662479,24,-1.2658206410994626,-0.6004188532042765,0.8944001003940077,False
RMI1,RMI1 (80010),-0.2538689021798154,0.23129125005756762,24,-1.3776032067333206,-0.1931595513112988,0.6358407966439678,False
RMI2,RMI2 (116028),-0.35293703372062823,0.09070950664493713,24,-1.0000085482514307,-0.0267654732938213,1.042347195111013,False
RNASEH2A,RNASEH2A (10535),-0.08086935951142601,0.7071814632707863,24,-1.10848368274093,0.0036888546705383,0.1504691316272205,False
RNASEH2C,RNASEH2C (84153),0.033324270891446114,0.8771506649081025,24,-1.0603685022099163,0.0261353815284007,0.056925803078318286,False
RNASEK,RNASEK (440400),-0.1485699992617266,0.6449274950298179,12,-1.0365489247701087,0.0833373272373635,0.19048910750181375,False
RNF113A,RNF113A (7737),-0.2416821142011406,0.2552220162696118,24,-1.560969902077558,-0.5870096493522395,0.593081864700139,False
